2015-11-10 10:09:52.707078,2015-11-10 10:09:52.707087,202,UGX,1996-05-10 00:00:00,1014
2015-11-10 10:09:52.707395,2015-11-10 10:09:52.707404,203,UGX,1996-05-11 00:00:00,1014
2015-11-10 10:09:52.707723,2015-11-10 10:09:52.707731,204,UGX,1996-05-12 00:00:00,1014
2015-11-10 10:09:52.708082,2015-11-10 10:09:52.70809,205,UGX,1996-05-13 00:00:00,1015
2015-11-10 10:09:52.708402,2015-11-10 10:09:52.708411,206,UGX,1996-05-14 00:00:00,1015
2015-11-10 10:09:52.708701,2015-11-10 10:09:52.708709,207,UGX,1996-05-15 00:00:00,1017.5
2015-11-10 10:09:52.709,2015-11-10 10:09:52.709008,208,UGX,1996-05-16 00:00:00,1018
2015-11-10 10:09:52.709301,2015-11-10 10:09:52.70931,209,UGX,1996-05-17 00:00:00,1018
2015-11-10 10:09:52.709597,2015-11-10 10:09:52.709605,210,UGX,1996-05-18 00:00:00,1018
2015-11-10 10:09:52.709888,2015-11-10 10:09:52.709896,211,UGX,1996-05-19 00:00:00,1017
2015-11-10 10:09:52.710181,2015-11-10 10:09:52.710189,212,UGX,1996-05-20 00:00:00,1017
2015-11-10 10:09:52.710471,2015-11-10 10:09:52.71048,213,UGX,1996-05-21 00:00:00,1018
2015-11-10 10:09:52.710762,2015-11-10 10:09:52.710771,214,UGX,1996-05-22 00:00:00,1018
2015-11-10 10:09:52.711057,2015-11-10 10:09:52.711065,215,UGX,1996-05-23 00:00:00,1017
2015-11-10 10:09:52.711348,2015-11-10 10:09:52.711356,216,UGX,1996-05-24 00:00:00,1017
2015-11-10 10:09:52.71165,2015-11-10 10:09:52.711658,217,UGX,1996-05-25 00:00:00,1017
2015-11-10 10:09:52.711945,2015-11-10 10:09:52.711954,218,UGX,1996-05-26 00:00:00,1017.75
2015-11-10 10:09:52.712237,2015-11-10 10:09:52.712245,219,UGX,1996-05-27 00:00:00,1016
2015-11-10 10:09:52.712526,2015-11-10 10:09:52.712535,220,UGX,1996-05-28 00:00:00,1019
2015-11-10 10:09:52.712821,2015-11-10 10:09:52.712829,221,UGX,1996-05-29 00:00:00,1022.25
2015-11-10 10:09:52.713121,2015-11-10 10:09:52.713129,222,UGX,1996-05-30 00:00:00,1024
2015-11-10 10:09:52.71355,2015-11-10 10:09:52.713559,223,UGX,1996-05-31 00:00:00,1024
2015-11-10 10:09:52.713874,2015-11-10 10:09:52.713883,224,UGX,1996-06-01 00:00:00,1024
2015-11-10 10:09:52.714176,2015-11-10 10:09:52.714184,225,UGX,1996-06-02 00:00:00,1024
2015-11-10 10:09:52.714472,2015-11-10 10:09:52.71448,226,UGX,1996-06-03 00:00:00,1020
2015-11-10 10:09:52.714767,2015-11-10 10:09:52.714775,227,UGX,1996-06-04 00:00:00,1022.5
2015-11-10 10:09:52.715072,2015-11-10 10:09:52.715081,228,UGX,1996-06-05 00:00:00,1028.5
